# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.7181e-05 to 1057.74 h/Mpc,
# number of wavenumbers equal to 650
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       8.965187467505e-01      -1.072836790134e-01      -9.272830047511e+02      -1.233107296479e+03       0.000000000000e+00      -1.072276795005e-01      -1.208247795519e+03       2.680691987513e-02       2.680691987513e-02 
       9.011771064728e-01      -1.065091797422e-01      -9.301749765702e+02      -1.236959892000e+03       0.000000000000e+00      -1.064535845167e-01      -1.212022476453e+03       2.661339612917e-02       2.661339612917e-02 
       9.058354662549e-01      -1.057436143767e-01      -9.330602415373e+02      -1.240797400186e+03       0.000000000000e+00      -1.056884187262e-01      -1.215782587733e+03       2.642210468156e-02       2.642210468156e-02 
       9.104938260960e-01      -1.049867787403e-01      -9.359380605429e+02      -1.244619245460e+03       0.000000000000e+00      -1.049319780660e-01      -1.219527551297e+03       2.623299451651e-02       2.623299451651e-02 
       9.151521859951e-01      -1.042386024880e-01      -9.388084524232e+02      -1.248426273790e+03       0.000000000000e+00      -1.041841922376e-01      -1.223258167649e+03       2.604604805940e-02       2.604604805940e-02 
       9.198105459513e-01      -1.034989349227e-01      -9.416704682425e+02      -1.252218333291e+03       0.000000000000e+00      -1.034449106335e-01      -1.226974249559e+03       2.586122765837e-02       2.586122765837e-02 
       9.244689059638e-01      -1.027677238325e-01      -9.445238550361e+02      -1.255996444368e+03       0.000000000000e+00      -1.027140810811e-01      -1.230676749914e+03       2.567852027026e-02       2.567852027026e-02 
       9.291272660318e-01      -1.020447107545e-01      -9.473664372379e+02      -1.259759214994e+03       0.000000000000e+00      -1.019914452639e-01      -1.234364252813e+03       2.549786131597e-02       2.549786131597e-02 
       9.337856261543e-01      -1.013298864022e-01      -9.501983243812e+02      -1.263508331587e+03       0.000000000000e+00      -1.012769939108e-01      -1.238038357362e+03       2.531924847769e-02       2.531924847769e-02 
       9.384439863306e-01      -1.006231273310e-01      -9.530187260867e+02      -1.267244105614e+03       0.000000000000e+00      -1.005706036501e-01      -1.241699321604e+03       2.514265091252e-02       2.514265091252e-02 
       9.431023465599e-01      -9.992413933909e-02      -9.558253860420e+02      -1.270964698288e+03       0.000000000000e+00      -9.987198043922e-02      -1.245345303628e+03       2.496799510980e-02       2.496799510980e-02 
       9.477607068414e-01      -9.923273835629e-02      -9.586172874848e+02      -1.274669438414e+03       0.000000000000e+00      -9.918094030674e-02      -1.248975622209e+03       2.479523507669e-02       2.479523507669e-02 
       9.524190671743e-01      -9.854890609001e-02      -9.613952825975e+02      -1.278359588870e+03       0.000000000000e+00      -9.849746496882e-02      -1.252591510277e+03       2.462436624220e-02       2.462436624220e-02 
       9.570774275579e-01      -9.787259305093e-02      -9.641601134019e+02      -1.282035959473e+03       0.000000000000e+00      -9.782150495924e-02      -1.256193767447e+03       2.445537623981e-02       2.445537623981e-02 
       9.617357879914e-01      -9.720377909129e-02      -9.669131277391e+02      -1.285699741633e+03       0.000000000000e+00      -9.715304013530e-02      -1.259783581900e+03       2.428826003382e-02       2.428826003382e-02 
       9.663941484742e-01      -9.654198232265e-02      -9.696512135062e+02      -1.289346183236e+03       0.000000000000e+00      -9.649158885389e-02      -1.263356318556e+03       2.412289721347e-02       2.412289721347e-02 
       9.710525090054e-01      -9.588765226145e-02      -9.723806313177e+02      -1.292982667474e+03       0.000000000000e+00      -9.583760039064e-02      -1.266919244362e+03       2.395940009766e-02       2.395940009766e-02 
       9.757108695845e-01      -9.524009056356e-02      -9.750961397342e+02      -1.296601639565e+03       0.000000000000e+00      -9.519037675981e-02      -1.270464977069e+03       2.379759418995e-02       2.379759418995e-02 
       9.803692302106e-01      -9.459996830955e-02      -9.778064164683e+02      -1.300213577136e+03       0.000000000000e+00      -9.455058868580e-02      -1.274003819821e+03       2.363764717145e-02       2.363764717145e-02 
       9.850275908833e-01      -9.396597439514e-02      -9.804996437173e+02      -1.303802418194e+03       0.000000000000e+00      -9.391692574435e-02      -1.277520046429e+03       2.347923143609e-02       2.347923143609e-02 
       9.896859516017e-01      -9.333903552847e-02      -9.831870143618e+02      -1.307381961796e+03       0.000000000000e+00      -9.329031415573e-02      -1.281027215308e+03       2.332257853893e-02       2.332257853893e-02 
       9.943443123653e-01      -9.271890664714e-02      -9.858674304943e+02      -1.310950275773e+03       0.000000000000e+00      -9.267050898340e-02      -1.284523449580e+03       2.316762724585e-02       2.316762724585e-02 
       9.990026731734e-01      -9.210502275148e-02      -9.885362152016e+02      -1.314500871371e+03       0.000000000000e+00      -9.205694552143e-02      -1.288002400623e+03       2.301423638036e-02       2.301423638036e-02 
       1.003661034025e+00      -9.149773848026e-02      -9.911982116346e+02      -1.318040003509e+03       0.000000000000e+00      -9.144997822451e-02      -1.291470203676e+03       2.286249455613e-02       2.286249455613e-02 
       1.008319394921e+00      -9.089718132368e-02      -9.938558187967e+02      -1.321571006993e+03       0.000000000000e+00      -9.084973451848e-02      -1.294930121309e+03       2.271243362962e-02       2.271243362962e-02 
       1.012977755859e+00      -9.030287707864e-02      -9.965047320431e+02      -1.325088760360e+03       0.000000000000e+00      -9.025574045121e-02      -1.298377114450e+03       2.256393511280e-02       2.256393511280e-02 
       1.017636116839e+00      -8.971415894458e-02      -9.991382569401e+02      -1.328585131907e+03       0.000000000000e+00      -8.966732957408e-02      -1.301803188668e+03       2.241683239352e-02       2.241683239352e-02 
       1.022294477860e+00      -8.913213849017e-02      -1.001769395977e+03      -1.332077581777e+03       0.000000000000e+00      -8.908561287908e-02      -1.305225446244e+03       2.227140321977e-02       2.227140321977e-02 
       1.026952838923e+00      -8.855587518116e-02      -1.004388326581e+03      -1.335553850631e+03       0.000000000000e+00      -8.850965032621e-02      -1.308631847215e+03       2.212741258155e-02       2.212741258155e-02 
       1.031611200026e+00      -8.798537200449e-02      -1.006995704438e+03      -1.339015151850e+03       0.000000000000e+00      -8.793944490323e-02      -1.312023568683e+03       2.198486122581e-02       2.198486122581e-02 
       1.036269561169e+00      -8.742103084351e-02      -1.009596849166e+03      -1.342468689979e+03       0.000000000000e+00      -8.737539828548e-02      -1.315407665434e+03       2.184384957137e-02       2.184384957137e-02 
       1.040927922351e+00      -8.686262701576e-02      -1.012190047687e+03      -1.345912477765e+03       0.000000000000e+00      -8.681728590889e-02      -1.318782180215e+03       2.170432147722e-02       2.170432147722e-02 
       1.045586283572e+00      -8.630961917327e-02      -1.014769871152e+03      -1.349339653321e+03       0.000000000000e+00      -8.626456670870e-02      -1.322140377107e+03       2.156614167718e-02       2.156614167718e-02 
       1.050244644831e+00      -8.576163254829e-02      -1.017332729639e+03      -1.352745719266e+03       0.000000000000e+00      -8.571686611300e-02      -1.325477839831e+03       2.142921652825e-02       2.142921652825e-02 
       1.054903006128e+00      -8.521936213625e-02      -1.019887824784e+03      -1.356142689611e+03       0.000000000000e+00      -8.517487875364e-02      -1.328806347885e+03       2.129371968841e-02       2.129371968841e-02 
       1.059561367462e+00      -8.468401664077e-02      -1.022450907029e+03      -1.359551021343e+03       0.000000000000e+00      -8.463981270220e-02      -1.332145962725e+03       2.115995317555e-02       2.115995317555e-02 
       1.064219728833e+00      -8.415280054492e-02      -1.024989475065e+03      -1.362928207201e+03       0.000000000000e+00      -8.410887389995e-02      -1.335455009369e+03       2.102721847499e-02       2.102721847499e-02 
       1.068878090241e+00      -8.362694785198e-02      -1.027519561817e+03      -1.366294650539e+03       0.000000000000e+00      -8.358329570306e-02      -1.338753511573e+03       2.089582392576e-02       2.089582392576e-02 
       1.073536451684e+00      -8.310597896486e-02      -1.030036391011e+03      -1.369643782602e+03       0.000000000000e+00      -8.306259876313e-02      -1.342035040526e+03       2.076564969078e-02       2.076564969078e-02 
       1.078194813162e+00      -8.259050560007e-02      -1.032548676581e+03      -1.372986555241e+03       0.000000000000e+00      -8.254739447544e-02      -1.345310349293e+03       2.063684861886e-02       2.063684861886e-02 
       1.082853174676e+00      -8.208023532160e-02      -1.035053967357e+03      -1.376319546398e+03       0.000000000000e+00      -8.203739055540e-02      -1.348576090426e+03       2.050934763885e-02       2.050934763885e-02 
       1.087511536224e+00      -8.157507530004e-02      -1.037552204135e+03      -1.379642577346e+03       0.000000000000e+00      -8.153249422141e-02      -1.351832092260e+03       2.038312355535e-02       2.038312355535e-02 
       1.092169897805e+00      -8.107471664793e-02      -1.040040502600e+03      -1.382951842432e+03       0.000000000000e+00      -8.103239674706e-02      -1.355074624829e+03       2.025809918677e-02       2.025809918677e-02 
       1.096828259421e+00      -8.057928751015e-02      -1.042521428183e+03      -1.386250719313e+03       0.000000000000e+00      -8.053722621043e-02      -1.358306998867e+03       2.013430655261e-02       2.013430655261e-02 
       1.101486621069e+00      -8.008839809416e-02      -1.044990832109e+03      -1.389533792182e+03       0.000000000000e+00      -8.004659302273e-02      -1.361523904246e+03       2.001164825568e-02       2.001164825568e-02 
       1.106144982751e+00      -7.960255363087e-02      -1.047456133506e+03      -1.392810700863e+03       0.000000000000e+00      -7.956100215140e-02      -1.364734794275e+03       1.989025053785e-02       1.989025053785e-02 
       1.110803344464e+00      -7.912146840428e-02      -1.049914465979e+03      -1.396077691846e+03       0.000000000000e+00      -7.908016803004e-02      -1.367935989100e+03       1.977004200751e-02       1.977004200751e-02 
       1.115461706210e+00      -7.864450938696e-02      -1.052358159644e+03      -1.399324858824e+03       0.000000000000e+00      -7.860345796240e-02      -1.371117771983e+03       1.965086449060e-02       1.965086449060e-02 
       1.120120067987e+00      -7.817263913814e-02      -1.054800788424e+03      -1.402570026845e+03       0.000000000000e+00      -7.813183400612e-02      -1.374297616422e+03       1.953295850153e-02       1.953295850153e-02 
       1.124778429795e+00      -7.770524650778e-02      -1.057234966663e+03      -1.405803817507e+03       0.000000000000e+00      -7.766468533125e-02      -1.377466317754e+03       1.941617133281e-02       1.941617133281e-02 
       1.129436791634e+00      -7.724212751176e-02      -1.059658601250e+03      -1.409023824320e+03       0.000000000000e+00      -7.720180806145e-02      -1.380621504962e+03       1.930045201536e-02       1.930045201536e-02 
       1.134095153503e+00      -7.678339498999e-02      -1.062073976649e+03      -1.412233214400e+03       0.000000000000e+00      -7.674331497826e-02      -1.383766276839e+03       1.918582874456e-02       1.918582874456e-02 
       1.138753515403e+00      -7.632897285630e-02      -1.064480799378e+03      -1.415431728014e+03       0.000000000000e+00      -7.628913003577e-02      -1.386900374373e+03       1.907228250894e-02       1.907228250894e-02 
       1.143411877331e+00      -7.587888813793e-02      -1.066880242972e+03      -1.418620896970e+03       0.000000000000e+00      -7.583928024702e-02      -1.390025299484e+03       1.895982006176e-02       1.895982006176e-02 
       1.148070239289e+00      -7.543296901462e-02      -1.069270709166e+03      -1.421798544364e+03       0.000000000000e+00      -7.539359388116e-02      -1.393138920938e+03       1.884839847029e-02       1.884839847029e-02 
       1.152728601276e+00      -7.499141104948e-02      -1.071655832629e+03      -1.424969283654e+03       0.000000000000e+00      -7.495226639861e-02      -1.396245766792e+03       1.873806659965e-02       1.873806659965e-02 
       1.157386963292e+00      -7.455353861561e-02      -1.074026792569e+03      -1.428121577988e+03       0.000000000000e+00      -7.451462252487e-02      -1.399334526101e+03       1.862865563122e-02       1.862865563122e-02 
       1.162045325336e+00      -7.412016049984e-02      -1.076396045314e+03      -1.431271644571e+03       0.000000000000e+00      -7.408147062427e-02      -1.402421101141e+03       1.852036765607e-02       1.852036765607e-02 
       1.166703687407e+00      -7.369054433808e-02      -1.078753924486e+03      -1.434406879401e+03       0.000000000000e+00      -7.365207871463e-02      -1.405493133347e+03       1.841301967866e-02       1.841301967866e-02 
       1.171362049506e+00      -7.326518510343e-02      -1.081108471539e+03      -1.437537812671e+03       0.000000000000e+00      -7.322694151068e-02      -1.408560946271e+03       1.830673537767e-02       1.830673537767e-02 
       1.176020411633e+00      -7.284327053937e-02      -1.083448607745e+03      -1.440649900461e+03       0.000000000000e+00      -7.280524717930e-02      -1.411610282679e+03       1.820131179483e-02       1.820131179483e-02 
       1.180678773786e+00      -7.242549882293e-02      -1.085785463720e+03      -1.443757549779e+03       0.000000000000e+00      -7.238769353275e-02      -1.414655272776e+03       1.809692338319e-02       1.809692338319e-02 
       1.185337135966e+00      -7.201127091477e-02      -1.088110932644e+03      -1.446850002486e+03       0.000000000000e+00      -7.197368184383e-02      -1.417685374539e+03       1.799342046096e-02       1.799342046096e-02 
       1.189995498172e+00      -7.160143835105e-02      -1.090438729196e+03      -1.449944957736e+03       0.000000000000e+00      -7.156406320363e-02      -1.420717948939e+03       1.789101580091e-02       1.789101580091e-02 
       1.194653860404e+00      -7.119492494267e-02      -1.092753294424e+03      -1.453022152493e+03       0.000000000000e+00      -7.115776198512e-02      -1.423733126664e+03       1.778944049628e-02       1.778944049628e-02 
       1.199312222661e+00      -7.079158105727e-02      -1.095052952908e+03      -1.456079425898e+03       0.000000000000e+00      -7.075462863409e-02      -1.426728788095e+03       1.768865715852e-02       1.768865715852e-02 
       1.203970584944e+00      -7.039236077511e-02      -1.097353149763e+03      -1.459137008038e+03       0.000000000000e+00      -7.035561673307e-02      -1.429724766162e+03       1.758890418327e-02       1.758890418327e-02 
       1.208628947252e+00      -6.999702791273e-02      -1.099651064845e+03      -1.462191377433e+03       0.000000000000e+00      -6.996049022245e-02      -1.432717602462e+03       1.749012255561e-02       1.749012255561e-02 
       1.213287309585e+00      -6.960468738567e-02      -1.101933363228e+03      -1.465225226999e+03       0.000000000000e+00      -6.956835448526e-02      -1.435690324099e+03       1.739208862132e-02       1.739208862132e-02 
       1.217945671942e+00      -6.921594878732e-02      -1.104210266206e+03      -1.468251889993e+03       0.000000000000e+00      -6.917981879681e-02      -1.438656004486e+03       1.729495469920e-02       1.729495469920e-02 
       1.222604034324e+00      -6.883099482644e-02      -1.106485461964e+03      -1.471276120740e+03       0.000000000000e+00      -6.879506577046e-02      -1.441619307301e+03       1.719876644262e-02       1.719876644262e-02 
       1.227262396729e+00      -6.844902394633e-02      -1.108746774522e+03      -1.474282002014e+03       0.000000000000e+00      -6.841329426795e-02      -1.444564626716e+03       1.710332356699e-02       1.710332356699e-02 
       1.231920759158e+00      -6.807076330730e-02      -1.111006616743e+03      -1.477285702147e+03       0.000000000000e+00      -6.803523107000e-02      -1.447507816811e+03       1.700880776750e-02       1.700880776750e-02 
       1.236579121611e+00      -6.769562319618e-02      -1.113256127766e+03      -1.480275692847e+03       0.000000000000e+00      -6.766028677132e-02      -1.450437572889e+03       1.691507169283e-02       1.691507169283e-02 
       1.241237484086e+00      -6.732362612005e-02      -1.115496267734e+03      -1.483253368345e+03       0.000000000000e+00      -6.728848386769e-02      -1.453355257007e+03       1.682212096692e-02       1.682212096692e-02 
       1.413324150649e+00      -5.557195845486e-02      -1.193804675784e+03      -1.587358290157e+03       0.000000000000e+00      -5.554295033098e-02      -1.555362279398e+03       1.388573758274e-02       1.388573758274e-02 
       1.691983071954e+00      -4.238515249156e-02      -1.304978815195e+03      -1.735157746748e+03       0.000000000000e+00      -4.236302767887e-02      -1.700183271578e+03       1.059075691972e-02       1.059075691972e-02 
       2.111161397190e+00      -3.015500995935e-02      -1.445450543797e+03      -1.921911748819e+03       0.000000000000e+00      -3.013926916235e-02      -1.883173655892e+03       7.534817290587e-03       7.534817290587e-03 
       2.656935357976e+00      -2.101039431092e-02      -1.595141437039e+03      -2.120927689387e+03       0.000000000000e+00      -2.099942695433e-02      -2.078178717943e+03       5.249856738582e-03       5.249856738582e-03 
       3.344875162466e+00      -1.452953028554e-02      -1.748297925514e+03      -2.324557519730e+03       0.000000000000e+00      -1.452194592550e-02      -2.277704489337e+03       3.630486481374e-03       3.630486481374e-03 
       4.210948327553e+00      -9.985313982987e-03      -1.904257209635e+03      -2.531919568197e+03       0.000000000000e+00      -9.980101704170e-03      -2.480887076835e+03       2.495025426042e-03       2.495025426042e-03 
       5.301269857306e+00      -6.824147511566e-03      -2.062581165386e+03      -2.742434756993e+03       0.000000000000e+00      -6.820585367902e-03      -2.687158949901e+03       1.705146341975e-03       1.705146341975e-03 
       6.673903338141e+00      -4.640409843889e-03      -2.222880132313e+03      -2.955589779238e+03       0.000000000000e+00      -4.637987619512e-03      -2.896016978415e+03       1.159496904878e-03       1.159496904878e-03 
       8.401946508244e+00      -3.141311184797e-03      -2.384872933001e+03      -3.171018891112e+03       0.000000000000e+00      -3.139671498495e-03      -3.107102507078e+03       7.849178746238e-04       7.849178746238e-04 
       1.057742396776e+01      -2.117904159581e-03      -2.548304803876e+03      -3.388397809923e+03       0.000000000000e+00      -2.116798700069e-03      -3.320097287340e+03       5.291996750172e-04       5.291996750172e-04 
       1.331618782434e+01      -1.422622201131e-03      -2.712810966177e+03      -3.607266862741e+03       0.000000000000e+00      -1.421879686689e-03      -3.534550033080e+03       3.554699216723e-04       3.554699216723e-04 
       1.676408724028e+01      -9.524369053459e-04      -2.878337859936e+03      -3.827593213120e+03       0.000000000000e+00      -9.519398350983e-04      -3.750427240728e+03       2.379849587746e-04       2.379849587746e-04 
       2.110473543233e+01      -6.357089894962e-04      -3.044562349664e+03      -4.049015058935e+03       0.000000000000e+00      -6.353772583379e-04      -3.967372052197e+03       1.588443145845e-04       1.588443145845e-04 
       2.656928774495e+01      -4.231508497877e-04      -3.211438056896e+03      -4.271579333096e+03       0.000000000000e+00      -4.229300808269e-04      -4.185426695915e+03       1.057325202067e-04       1.057325202067e-04 
       3.344875151539e+01      -2.809387168069e-04      -3.378446799188e+03      -4.494781518447e+03       0.000000000000e+00      -2.807921892169e-04      -4.404090439883e+03       7.019804730422e-05       7.019804730422e-05 
       4.210948327551e+01      -1.860856201214e-04      -3.545368677280e+03      -4.718627905293e+03       0.000000000000e+00      -1.859886123285e-04      -4.623359111796e+03       4.649715308212e-05       4.649715308212e-05 
       5.301269857306e+01      -1.229926711215e-04      -3.711751865891e+03      -4.943010512019e+03       0.000000000000e+00      -1.229286042046e-04      -4.843109853839e+03       3.073215105114e-05       3.073215105114e-05 
       6.673903338141e+01      -8.113243699996e-05      -3.877033742271e+03      -5.167988223913e+03       0.000000000000e+00      -8.109022737629e-05      -5.063372439339e+03       2.027255684407e-05       2.027255684407e-05 
       8.401946508244e+01      -5.342484496783e-05      -4.040384777331e+03      -5.393780950090e+03       0.000000000000e+00      -5.339710485576e-05      -5.284316566818e+03       1.334927621394e-05       1.334927621394e-05 
       1.057742396776e+02      -3.511504342075e-05      -4.199340528574e+03      -5.619273731719e+03       0.000000000000e+00      -3.509686701271e-05      -5.504774940544e+03       8.774216753179e-06       8.774216753179e-06 
       1.331618782434e+02      -2.304340308528e-05      -4.351741527044e+03      -5.845098309101e+03       0.000000000000e+00      -2.303153385669e-05      -5.725245345096e+03       5.757883464173e-06       5.757883464173e-06 
       1.676408724028e+02      -1.509791625447e-05      -4.493073738431e+03      -6.070913629667e+03       0.000000000000e+00      -1.509020002958e-05      -5.945197705809e+03       3.772550007396e-06       3.772550007396e-06 
       2.110473543233e+02      -9.877280382908e-06      -4.616569029437e+03      -6.296782864432e+03       0.000000000000e+00      -9.872294283417e-06      -6.164380320886e+03       2.468073570854e-06       2.468073570854e-06 
       2.656928774495e+02      -6.451921723914e-06      -4.711118169052e+03      -6.522231985397e+03       0.000000000000e+00      -6.448727797876e-06      -6.381833965752e+03       1.612181949469e-06       1.612181949469e-06 
       3.344875151539e+02      -4.207944865349e-06      -4.760106429925e+03      -6.747262585457e+03       0.000000000000e+00      -4.205925144751e-06      -6.596795673821e+03       1.051481286188e-06       1.051481286188e-06 
       4.210948327551e+02      -2.739961135118e-06      -4.738650400618e+03      -6.971708081731e+03       0.000000000000e+00      -2.738708541448e-06      -6.807963055816e+03       6.846771353621e-07       6.846771353621e-07 
       5.301269857306e+02      -1.780740888651e-06      -4.611393212431e+03      -7.194548029174e+03       0.000000000000e+00      -1.779986764980e-06      -7.012744716916e+03       4.449966912450e-07       4.449966912450e-07 
       6.673903338141e+02      -1.155057034657e-06      -4.335466845246e+03      -7.416235907194e+03       0.000000000000e+00      -1.154622802087e-06      -7.209596871983e+03       2.886557005218e-07       2.886557005218e-07 
       8.401946508244e+02      -7.472758535910e-07      -3.867438889762e+03      -7.632969642898e+03       0.000000000000e+00      -7.470415843530e-07      -7.392927253846e+03       1.867603960882e-07       1.867603960882e-07 
       1.057742396776e+03      -4.823858784388e-07      -3.198191392487e+03      -7.846717806255e+03       0.000000000000e+00      -4.822696534280e-07      -7.564177098628e+03       1.205674133570e-07       1.205674133570e-07 
